,FUENTE INFO,NOMBRE ANFITRION,TIEMPO DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,TIPO DE PROPIEDAD,TIPO DE CUARTO,AMENIDADES,TIENE DISPONIBILIDAD,RESERVA INSTANTANEA,ID ANUNCIIO,TASA DE RESPUESTA,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,REVIEWS POR MES,FECHA INICIO ANFITRION
2584,city scrape,Clara,within a day,75%,f,Entire rental unit,Entire home/apt,"[""Paid parking on premises"", ""Washer"", ""Outdoor dining area"", ""Wifi"", ""Kitchen""]",t,f,1266746729860395008,80.0,2.0,2.0,46.1941105902667,6.15228696245038,4.0,1.1,1.0,2.0,125.9,1.0,15.0,1.0,1.0,15,15,1.0,15.0,12,24,37,124,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,0.68,2017-04-25
2585,city scrape,CoucouNCo,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Dining table"", ""Bed linens"", ""Hangers"", ""TV with standard cable"", ""Lockbox"", ""Iron"", ""Clothing storage: closet"", ""Oven"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Microwave"", ""Free street parking"", ""Heating"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Self check-in""]",t,t,1267204949490160128,100.0,2.2,2.9,46.2,6.1,2.0,1.0,1.0,1.0,82.0,2.0,1125.0,2.0,6.0,29,1125,2.9,679.1,30,60,90,365,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.8,5.0,0.4,1.0,2016-09-11
2586,city scrape,Hotel Geneva By Fassbind,within an hour,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Essentials"", ""Elevator"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,t,1267905189650800128,100.0,5.0,5.0,46.2119,6.12786,2.0,1.0,1.0,1.0,124.0,1.0,365.0,1.0,2.0,28,731,1.0,605.0,26,49,56,59,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,4.0,0.0,0.4,1.0,2024-10-15
2587,city scrape,Hotel Geneva By Fassbind,within an hour,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,t,1267905267374309120,100.0,5.0,5.0,46.2119012,6.1278606,2.0,1.0,1.0,1.0,123.0,1.0,365.0,1.0,2.0,28,731,1.0,617.0,26,41,53,53,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,4.0,0.0,0.4,1.0,2024-10-15
2588,city scrape,Hotel Geneva By Fassbind,within an hour,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Essentials"", ""Elevator"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,t,1267905281198329088,100.0,5.0,5.0,46.2119012,6.1278606,2.0,1.0,1.0,1.0,179.0,1.0,365.0,1.0,2.0,28,731,1.0,647.6,18,34,35,36,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,4.0,0.0,0.4,1.0,2024-10-15
2589,city scrape,Hotel Geneva By Fassbind,within an hour,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Bathtub"", ""Essentials"", ""Elevator"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,t,1267905353035403008,100.0,5.0,5.0,46.2119012,6.1278606,3.0,1.0,1.0,1.0,125.9,1.0,365.0,1.0,2.0,28,731,1.0,574.4,27,52,70,73,4.0,4.0,4.5,4.5,4.75,4.9,4.9,4.9,4.5,4.0,0.0,0.4,0.7,2024-10-15
2590,city scrape,Elliot,within a day,80%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Indoor fireplace: wood-burning"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Paid dryer \u2013 In unit"", ""Pets allowed"", ""Dining table"", ""Portable fans"", ""Bed linens"", ""Iron"", ""Drying rack for clothing"", ""Oven"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Blender"", ""Coffee maker: espresso machine""]",t,f,1268002560519408896,94.8,1.0,1.0,46.1981595,6.1365075,4.0,1.0,1.0,2.0,163.0,2.0,365.0,1.0,2.0,365,365,2.0,365.0,26,56,84,299,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,2023-02-21
2591,city scrape,Sebastian,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Elevator"", ""Coffee"", ""Coffee maker: espresso machine, Nespresso"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Bidet"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Smoke alarm"", ""Toaster"", ""Paid washer"", ""Safe"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",t,f,1268604770357433088,100.0,2.0,2.0,46.2017774,6.1484652,2.0,1.0,1.0,1.0,79.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,9,17,23,64,14.0,14.0,4.93,5.0,5.0,4.93,4.93,5.0,4.93,1.0,1.0,0.0,0.7,2019-04-16
2592,city scrape,Teresa,within a few hours,0%,f,Entire rental unit,Entire home/apt,"[""Self check-in"", ""Washer"", ""Wifi"", ""Kitchen"", ""Lockbox""]",t,f,1268682276087579904,100.0,1.0,2.0,46.1934033696404,6.14460332930867,2.0,1.1,1.0,1.0,80.0,7.0,22.0,7.0,7.0,22,22,7.0,22.0,20,24,24,24,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2012-01-05
2593,city scrape,Fejiro Ochuko,within a few hours,75%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Central heating"", ""Kitchen"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Stainless steel oven"", ""Induction stove"", ""Smoke alarm"", ""Toaster"", ""Body soap"", ""Paid street parking off premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Hot water"", ""TV"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",t,f,1271159407451208960,100.0,1.0,2.0,46.2124803730806,6.13272473216057,3.0,1.0,1.0,2.0,115.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,2,29,59,59,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.9,2016-07-02
2594,previous scrape,Nathalie,within an hour,60%,f,Entire rental unit,Entire home/apt,"[""Wifi"", ""Indoor fireplace"", ""Washer""]",t,f,1271518513399890944,100.0,1.0,3.0,46.2043156930121,6.16621412336826,2.0,1.2,1.0,1.6,153.8,1.0,365.0,1.0,1.0,365,365,1.0,365.0,0,0,0,0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2012-08-31
2595,city scrape,Mehdi,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""Shower gel"", ""Bed linens"", ""Iron"", ""Host greets you"", ""Microwave"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Coffee maker: espresso machine""]",t,t,1271832957844471040,100.0,2.0,2.0,46.2119613229111,6.1492237171977,4.0,1.0,1.0,1.0,71.0,2.0,365.0,1.0,2.0,365,365,2.0,365.0,17,26,51,51,12.0,12.0,4.67,5.0,4.73,5.0,5.0,4.91,4.82,2.0,2.0,0.0,0.7,2023-08-17
2596,city scrape,Livia,within an hour,100%,f,Private room in bed and breakfast,Private room,"[""Wifi"", ""Washer"", ""Kitchen"", ""Lock on bedroom door""]",t,f,1272277085864805888,89.3,2.0,2.0,46.2026253409519,6.16438444901081,2.0,1.0,1.0,1.0,90.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,30,60,90,365,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,2.0,0.0,2.0,1.0,2014-10-03
2597,city scrape,Nicolas Valandi,within an hour,86%,t,Entire rental unit,Entire home/apt,"[""Wifi"", ""Paid parking on premises"", ""Smoke alarm"", ""Washer"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen""]",t,f,1273123298371099904,100.0,2.0,2.0,46.1821175,6.1444422,2.0,1.0,1.0,2.0,97.0,2.7,45.0,2.6,2.8,45,45,2.7,45.0,0,26,56,331,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,2.0,1.0,1.0,1.0,2016-06-24
2598,city scrape,Moncef,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Clothing storage"", ""Body soap"", ""Refrigerator"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in""]",t,t,1273146055065626880,98.0,2.2,2.9,46.2037837887349,6.16043883829912,2.0,1.0,1.0,1.0,63.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,24,49,74,337,7.0,7.0,4.86,4.86,5.0,5.0,5.0,5.0,4.57,1.8,1.0,0.0,0.7,2024-05-27
2599,city scrape,Miguel,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Kitchen"", ""Washer"", ""TV""]",t,t,1273773729425265920,88.0,1.0,1.0,46.2175458097196,6.13721924658473,4.0,1.0,1.0,1.0,150.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,27,50,80,351,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2024-10-23
2600,city scrape,Kristina,within an hour,75%,f,Private room in rental unit,Private room,"[""Outdoor dining area"", ""Wifi"", ""Washer"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door"", ""Fire extinguisher""]",t,f,1274440693929338112,89.3,2.0,3.0,46.2233369,6.1483613,1.0,1.0,1.0,1.0,95.0,3.0,365.0,3.0,3.0,365,365,3.0,365.0,27,57,87,362,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,0.0,1.0,1.0,2013-06-30
2601,previous scrape,Cristian Stiven,a few days or more,0%,f,Entire home,Entire home/apt,"[""Pets allowed"", ""Wifi"", ""Lake access"", ""Washer"", ""TV"", ""First aid kit"", ""Smoking allowed"", ""Kitchen"", ""Fire extinguisher""]",t,f,1274456323557042944,94.8,1.0,1.0,46.2119822868961,6.14873683601143,2.0,1.2,1.0,1.6,153.8,1.0,365.0,1.0,1.0,365,365,1.0,365.0,11,27,53,318,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2024-06-08
2602,city scrape,Moncef,within an hour,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""Other stove"", ""Iron"", ""Clothing storage"", ""Body soap"", ""Refrigerator"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",t,t,1274520882094405888,98.0,2.2,2.9,46.2111201042017,6.14661287516356,2.0,1.0,1.0,1.0,74.0,1.0,365.0,1.0,5.0,365,365,2.7,365.0,20,39,69,338,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.8,1.0,0.0,1.0,2024-05-27
2603,city scrape,Juan,within a few hours,83%,f,Entire rental unit,Entire home/apt,"[""Wifi"", ""TV"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen"", ""Fire extinguisher""]",t,t,1275074031855496960,92.0,1.0,1.0,46.2158798633432,6.13659825110709,2.0,1.0,1.0,1.0,85.0,1.0,99.0,1.0,1.0,1125,1125,1.0,1125.0,18,46,76,159,3.0,3.0,5.0,4.67,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.7,2024-10-25
2604,city scrape,Khalil,within an hour,77%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Ping pong table"", ""Essentials"", ""Garden view"", ""Clothing storage: wardrobe and dresser"", ""Dining table"", ""Coffee maker: drip coffee maker, Nespresso"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Host greets you"", ""Outdoor playground"", ""Free parking on premises"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Bread maker"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",t,f,1275524999276763904,100.0,4.0,4.0,46.2149221319958,6.12687111418807,3.0,1.0,1.0,2.0,160.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,18,48,49,315,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.7,2017-04-27
2605,city scrape,Chandan,within an hour,89%,f,Entire rental unit,Entire home/apt,"[""Hot tub"", ""Wifi"", ""Paid parking on premises"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen""]",t,f,1276267349202194944,90.0,2.0,2.0,46.2,6.1255906,2.0,1.0,1.0,1.0,78.0,1.0,5.0,1.0,1.0,5,5,1.0,5.0,27,57,87,87,1.0,1.0,4.8,4.8,4.8,4.9,4.9,4.9,4.7,2.0,1.0,1.0,0.6,2018-08-26
2606,city scrape,Zuhayr,within an hour,100%,f,Entire condo,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Washer"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Elevator"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Housekeeping - available at extra cost"", ""Electric stove"", ""Body soap"", ""Refrigerator"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",t,t,1276693226547942912,100.0,1.0,1.0,46.1880328346216,6.14408858120441,2.0,1.0,1.0,1.0,80.0,2.0,365.0,2.0,2.0,365,365,2.0,365.0,13,17,43,265,3.0,3.0,4.67,4.67,4.67,5.0,5.0,4.67,4.33,1.0,1.0,0.0,1.58,2016-09-01
2607,previous scrape,Jonathan,within an hour,100%,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Lake access"", ""Bathtub"", ""Washer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Housekeeping available 24 hours, every day - included with your stay"", ""Dining table"", ""Bed linens"", ""Iron"", ""Clothing storage: closet"", ""Oven"", ""Paid street parking off premises"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Blender""]",t,f,1277354225974836992,100.0,1.0,1.0,46.2085779009838,6.13332789391279,1.0,1.2,1.2,1.6,153.8,1.0,365.0,1.0,1.0,365,365,1.0,365.0,0,0,0,0,7.0,7.0,4.71,4.71,4.86,5.0,4.86,4.86,4.57,1.0,0.0,1.0,0.7,2023-02-11
2608,city scrape,Vanja,within a few hours,44%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Conditioner"", ""HDTV with Amazon Prime Video, Netflix, Chromecast"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Shower gel"", ""Shared backyard \u2013 Fully fenced"", ""Dining table"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Hammock"", ""Refrigerator"", ""Shared beach access"", ""Board games"", ""Cleaning products"", ""Cooking basics"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",t,f,1277469569537363968,100.0,1.0,1.0,46.2054408258704,6.1616219747895,3.0,1.0,1.0,1.0,151.0,4.0,365.0,4.0,4.0,365,365,4.0,365.0,11,20,20,20,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,2017-07-21
2609,city scrape,Erik,within a day,44%,f,Entire rental unit,Entire home/apt,"[""Hot tub"", ""Lake access"", ""Smoke alarm"", ""Washer"", ""TV"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Kitchen"", ""Fire extinguisher""]",t,f,1277640489673522944,100.0,1.0,3.0,46.2055362899936,6.17461628578038,2.0,1.1,1.0,1.0,149.0,5.0,90.0,5.0,5.0,90,90,5.0,90.0,23,33,63,63,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2012-12-10
2610,city scrape,Alice,within an hour,50%,f,Entire home,Entire home/apt,"[""Hair dryer"", ""Conditioner"", ""Bathtub"", ""Washer"", ""Piano"", ""Carbon monoxide alarm"", ""Wine glasses"", ""BBQ grill"", ""Kitchen"", ""Shower gel"", ""Dining table"", ""Exterior security cameras on property"", ""Bed linens"", ""Hangers"", ""Smoke alarm"", ""Body soap"", ""Outdoor dining area"", ""Fire extinguisher"", ""Free parking on premises"", ""Pool"", ""Heating"", ""Cleaning products"", ""Sun loungers"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades"", ""Outdoor shower""]",t,f,1278220412318533120,100.0,1.0,1.0,46.1848652,6.1129488,6.0,1.1,1.0,1.4,160.0,3.0,365.0,3.0,3.0,365,365,3.0,365.0,0,0,1,8,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2015-10-29
2611,city scrape,Albert,within an hour,50%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Outdoor dining area"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",t,t,1278266121270281984,89.3,2.2,2.9,46.2011471862125,6.1,2.5,1.1,1.0,1.4,160.0,2.0,90.0,2.0,2.0,90,90,2.0,90.0,20,46,73,284,4.0,4.0,5.0,4.75,5.0,5.0,5.0,4.75,5.0,1.0,1.0,0.0,0.7,2022-08-19
2612,previous scrape,Julien,within an hour,78%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Lake access"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Oven"", ""Patio or balcony"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Game console"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,f,1278266535844995072,100.0,5.0,7.0,46.2166680931327,6.14663216250307,6.0,1.2,1.0,1.6,153.8,3.0,365.0,3.0,3.0,365,365,3.0,365.0,0,0,0,0,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,5.0,1.0,0.4,1.0,2012-12-17
2613,city scrape,Yacine,a few days or more,0%,f,Entire rental unit,Entire home/apt,"[""Hot water kettle"", ""Freezer"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Kitchen"", ""Dryer \u2013 In building"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Washer \u2013\u00a0In building"", ""Iron"", ""Smoke alarm"", ""Body soap"", ""Refrigerator"", ""Dishwasher"", ""Free street parking"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Blender"", ""Room-darkening shades""]",t,f,1278437998726126080,94.8,1.0,1.0,46.2356884842666,6.12522075399642,2.0,1.0,1.0,1.0,140.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,30,60,90,359,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1.0,1.0,0.0,1.0,2016-08-05
2614,city scrape,Hotel Royal,within an hour,100%,f,Room in hotel,Private room,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Sauna"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Gym"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Kitchen""]",t,t,1278942283650481920,100.0,7.0,7.0,46.2134,6.145529,2.0,1.0,1.0,1.0,226.0,1.0,365.0,1.0,7.0,14,731,3.0,496.6,21,45,75,112,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,5.0,0.0,0.4,1.0,2024-03-08
2615,city scrape,Hotel Royal,within an hour,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Luggage dropoff allowed"", ""Microwave"", ""Sauna"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",t,t,1278942303639202048,100.0,7.0,7.0,46.2134,6.145529,2.0,1.0,1.0,1.0,209.0,1.0,365.0,1.0,7.0,14,731,3.2,472.3,26,56,86,123,0.0,0.0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,5.0,0.0,0.4,1.0,2024-03-08
2616,city scrape,Oisin,within an hour,33%,f,Entire home,Entire home/apt,"[""TV"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",t,f,1279141336519139072,100.0,1.0,1.0,46.17434,6.1,2.0,1.0,1.0,1.0,72.0,2.0,25.0,2.0,7.0,25,25,2.3,25.0,29,59,89,179,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,2016-10-30
2617,city scrape,Gaïa,within an hour,100%,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Heating"", ""Paid parking on premises"", ""Washer"", ""TV"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",t,f,1279590586167129088,100.0,1.0,2.9,46.2005081385031,6.15757661753038,3.0,1.1,1.0,2.0,64.0,1.0,365.0,1.0,1.0,365,365,1.0,365.0,15,36,66,66,12.0,12.0,4.83,4.75,4.42,4.75,4.92,4.92,4.67,1.0,0.0,1.0,0.7,2012-08-08
